"18.62	5.43803"
"18.64	7.43803"
"18.66	1.43803"
"18.68	8.43803"
"18.7	5.43803"
"18.72	4.43803"
"18.74	-0.56197"
"18.76	7.43803"
"18.78	4.43803"
"18.8	9.43803"
"18.82	10.43803"
"18.84	4.43803"
"18.86	14.43803"
"18.88	15.43803"
"18.9	15.43803"
"18.92	13.43803"
"18.94	16.43803"
"18.96	23.43803"
"18.98	26.43803"
"19	20.43803"
"19.02	25.43803"
"19.04	17.43803"
"19.06	22.43803"
"19.08	18.43803"
"19.1	11.43803"
"19.12	12.43803"
"19.14	3.43803"
"19.16	6.43803"
"19.18	10.43803"
"19.2	-2.56197"
"19.22	8.43803"
"19.24	15.43803"
"19.26	9.43803"
"19.28	4.43803"
"19.3	7.43803"
"19.32	7.43803"
"19.34	12.43803"
"19.36	15.43803"
"19.38	17.43803"
"19.4	14.43803"
"19.42	12.43803"
"19.44	17.43803"
"19.46	12.43803"
"19.48	1.43803"
"19.5	16.43803"
"19.52	9.43803"
"19.54	8.43803"
"19.56	14.43803"
"19.58	2.43803"
"19.6	7.43803"
"19.62	5.43803"
"19.64	6.43803"
"19.66	4.43803"
"19.68	12.43803"
"19.7	1.43803"
"19.72	10.43803"
"19.74	7.43803"
"19.76	9.43803"
"19.78	8.43803"
"19.8	6.43803"
"19.82	12.43803"
"19.84	9.43803"
"19.86	3.43803"
"19.88	12.43803"
"19.9	13.43803"
"19.92	10.43803"
"19.94	10.43803"
"19.96	17.43803"
"19.98	18.43803"
"20	16.43803"
"20.02	23.43803"
"20.04	38.43803"
"20.06	47.43803"
"20.08	51.43803"
"20.1	67.43803"
"20.12	84.43803"
"20.14	88.43803"
"20.16	67.43803"
"20.18	72.43803"
"20.2	50.43803"
"20.22	48.43803"
"20.24	38.43803"
"20.26	33.43803"
"20.28	19.43803"
"20.3	28.43803"
"20.32	15.43803"
"20.34	18.43803"
"20.36	11.43803"
"20.38	10.43803"
"20.4	21.43803"
"20.42	10.43803"
"20.44	11.43803"
"20.46	16.43803"
"20.48	12.43803"
"20.5	11.43803"
"20.52	14.43803"
"20.54	4.43803"
"20.56	12.43803"
"20.58	11.43803"
"20.6	0.43803"
"20.62	2.43803"
"20.64	8.43803"
"20.66	-2.56197"
"20.68	4.43803"
"20.7	-1.56197"
"20.72	4.43803"
"20.74	9.43803"
"20.76	-0.56197"
"20.78	7.43803"
"20.8	5.43803"
"20.82	2.43803"
"20.84	7.43803"
"20.86	3.43803"
"20.88	3.43803"
"20.9	3.43803"
"20.92	4.43803"
"20.94	1.43803"
"20.96	0.43803"
"20.98	4.43803"
"21	-0.56197"
"21.02	11.43803"
"21.04	0.43803"
"21.06	6.43803"
"21.08	4.43803"
"21.1	3.43803"
"21.12	4.43803"
"21.14	0.43803"
"21.16	6.43803"
"21.18	4.43803"
"21.2	1.43803"
"21.22	6.43803"
"21.24	7.43803"
"21.26	1.43803"
"21.28	4.43803"
"21.3	2.43803"
"21.32	-1.56197"
"21.34	0.43803"
"21.36	4.43803"
"21.38	-0.56197"
"21.4	8.43803"
"21.42	10.43803"
"21.44	3.43803"
"21.46	-2.56197"
"21.48	7.43803"
"21.5	13.43803"
"21.52	4.43803"
"21.54	6.43803"
"21.56	-1.56197"
"21.58	1.43803"
"21.6	-1.56197"
